Easting,Northing,Clan,Count,Date,Year,Month,Day,Time
727967,9840488,SS,1,11/12/2013,2013,11,12,7:54
742939,9840893,TW,2,11/13/2013,2013,11,13,6:22
747458,9836646,TW,2,11/13/2013,2013,11,13,7:44
743091,9840126,TW,1,11/13/2013,2013,11,13,18:24
746604,9838360,TW,1,11/14/2013,2013,11,14,5:59
742813,9840681,TW,4,11/15/2013,2013,11,15,6:59
744648,9839922,TW,2,11/15/2013,2013,11,15,16:54
745696,9838783,TW,6,11/17/2013,2013,11,17,6:20
742053,9841029,TW,5,11/17/2013,2013,11,17,7:00
747382,9835567,TW,2,11/17/2013,2013,11,17,17:51
720624,9847717,SN,3,11/17/2013,2013,11,17,6:47
748222,9836706,TW,1,11/18/2013,2013,11,18,17:22
744392,9840487,TW,1,11/18/2013,2013,11,18,18:47
733419,9842216,MR,2,11/18/2013,2013,11,18,7:35
723965,9841522,SS,1,11/18/2013,2013,11,18,7:25
742842,9840835,TW,3,11/23/2013,2013,11,23,18:37
742777,9840701,TW,2,11/24/2013,2013,11,24,6:47
747251,9835469,TW,2,11/24/2013,2013,11,24,7:24
724443,9846286,SN,2,11/24/2013,2013,11,24,7:22
724399,9846815,SN,2,11/24/2013,2013,11,24,7:48
747371,9836013,TW,2,11/25/2013,2013,11,25,17:50
725336,9843211,SS,6,11/25/2013,2013,11,25,8:32
734659,9841936,MR,1,11/26/2013,2013,11,26,17:45
726967,9842623,SS,2,11/26/2013,2013,11,26,17:20
742821,9840671,TW,2,11/27/2013,2013,11,27,18:39
724303,9846001,SN,2,11/27/2013,2013,11,27,7:37
718077,9837971,HZ,1,11/27/2013,2013,11,27,18:20
747174,9834920,TW,2,11/28/2013,2013,11,28,7:39
743324,9839208,TW,2,11/28/2013,2013,11,28,17:32
747273,9835323,TW,2,11/28/2013,2013,11,28,18:14
720898,9847584,SN,6,11/28/2013,2013,11,28,17:18
728367,9841205,SS,2,11/28/2013,2013,11,28,8:00
727252,9841977,SS,3,11/28/2013,2013,11,28,8:05
747199,9835684,TW,2,11/29/2013,2013,11,29,18:33
726388,9842467,SS,1,11/29/2013,2013,11,29,17:14
728382,9841158,SS,3,11/29/2013,2013,11,29,17:26
742522,9840238,TW,2,11/30/2013,2013,11,30,5:32
742662,9841013,TW,1,11/30/2013,2013,11,30,7:02
746606,9837012,TW,1,11/30/2013,2013,11,30,18:29
734131,9842063,MR,6,11/30/2013,2013,11,30,8:15
723640,9846146,SN,1,11/30/2013,2013,11,30,7:06
723121,9846563,SN,2,11/30/2013,2013,11,30,7:31
721463,9847487,SN,2,11/30/2013,2013,11,30,8:00
718296,9839943,HZ,1,11/30/2013,2013,11,30,17:53
747141,9834911,TW,1,12/1/2013,2013,12,1,7:29
746316,9837277,TW,5,12/1/2013,2013,12,1,7:53
745091,9839196,TW,1,12/1/2013,2013,12,1,17:34
743534,9840881,TW,3,12/1/2013,2013,12,1,18:57
742740,9838833,TW,2,12/2/2013,2013,12,2,17:34
746184,9834234,TW,2,12/2/2013,2013,12,2,18:06
726991,9838463,SS,2,12/2/2013,2013,12,2,17:59
742788,9836107,TW,2,12/3/2013,2013,12,3,18:38
720838,9847592,SN,5,12/3/2013,2013,12,3,6:33
718836,9836861,HZ,1,12/3/2013,2013,12,3,17:55
742739,9840751,TW,1,12/4/2013,2013,12,4,7:02
742797,9840192,TW,2,12/4/2013,2013,12,4,7:06
723932,9846190,SN,2,12/4/2013,2013,12,4,18:58
725932,9841732,SS,2,12/4/2013,2013,12,4,9:19
742616,9841029,TW,4,12/5/2013,2013,12,5,7:20
734161,9842223,MR,3,12/5/2013,2013,12,5,8:31
720767,9847604,SN,4,12/6/2013,2013,12,6,18:26
724546,9840376,SS,2,12/6/2013,2013,12,6,6:48
723724,9841006,SS,3,12/6/2013,2013,12,6,6:59
749623,9837432,TW,4,12/8/2013,2013,12,8,5:47
742817,9840673,TW,2,12/8/2013,2013,12,8,7:06
743491,9838895,TW,2,12/8/2013,2013,12,8,7:13
743521,9838480,TW,2,12/8/2013,2013,12,8,7:43
746545,9834277,TW,2,12/8/2013,2013,12,8,8:08
743484,9838885,TW,1,12/8/2013,2013,12,8,6:45
743484,9838885,TW,3,12/8/2013,2013,12,8,6:58
742427,9840901,TW,1,12/8/2013,2013,12,8,15:55
733363,9840840,MR,1,12/8/2013,2013,12,8,17:28
720565,9849040,SN,1,12/8/2013,2013,12,8,6:21
720481,9849159,SN,2,12/8/2013,2013,12,8,6:51
721026,9847694,SN,5,12/8/2013,2013,12,8,8:10
743640,9838916,TW,4,12/9/2013,2013,12,9,7:43
744415,9834113,TW,2,12/9/2013,2013,12,9,8:20
742301,9841024,TW,2,12/9/2013,2013,12,9,17:21
725574,9841261,SS,2,12/9/2013,2013,12,9,6:04
726974,9841425,SS,2,12/9/2013,2013,12,9,7:17
727788,9841350,SS,2,12/9/2013,2013,12,9,8:11
725180,9843196,SS,5,12/9/2013,2013,12,9,8:31
744831,9839118,TW,2,12/15/2013,2013,12,15,17:52
746563,9836736,TW,4,12/16/2013,2013,12,16,18:07
745826,9837640,TW,1,12/16/2013,2013,12,16,18:33
747377,9835864,TW,4,12/19/2013,2013,12,19,17:32
745698,9837678,TW,2,12/19/2013,2013,12,19,18:13
726403,9842466,SS,1,12/19/2013,2013,12,19,7:37
748222,9836706,TW,4,12/20/2013,2013,12,20,6:48
744832,9839133,TW,1,12/20/2013,2013,12,20,17:51
746819,9836739,TW,2,12/20/2013,2013,12,20,17:30
743304,9840250,TW,2,12/21/2013,2013,12,21,19:41
727949,9841007,SS,1,12/21/2013,2013,12,21,17:41
727438,9841819,SS,2,12/21/2013,2013,12,21,17:49
749854,9837529,TW,4,12/22/2013,2013,12,22,5:45
743567,9839455,TW,5,12/22/2013,2013,12,22,7:10
743567,9839455,TW,4,12/22/2013,2013,12,22,8:10
752126,9836283,TW,1,12/22/2013,2013,12,22,17:32
720824,9847598,SN,4,12/22/2013,2013,12,22,18:25
720664,9847670,SN,1,12/22/2013,2013,12,22,19:25
743452,9838776,TW,3,12/23/2013,2013,12,23,7:06
719656,9838561,HZ,1,12/23/2013,2013,12,23,19:07
745294,9838050,TW,5,12/24/2013,2013,12,24,6:35
743018,9836495,TW,4,12/24/2013,2013,12,24,7:06
745105,9838145,TW,1,12/24/2013,2013,12,24,18:43
722176,9846805,SN,2,12/24/2013,2013,12,24,8:26
745294,9838050,TW,2,12/25/2013,2013,12,25,6:46
747485,9835822,TW,2,12/26/2013,2013,12,26,8:20
749064,9836914,TW,5,12/26/2013,2013,12,26,17:21
732880,9841835,MR,4,12/26/2013,2013,12,26,7:32
720588,9847790,SN,4,12/26/2013,2013,12,26,18:36
744365,9840048,TW,2,12/27/2013,2013,12,27,19:49
720834,9847514,SN,3,12/27/2013,2013,12,27,19:07
720938,9845978,SN,2,12/27/2013,2013,12,27,19:14
718296,9839943,HZ,1,12/27/2013,2013,12,27,6:41
745709,9838972,TW,1,12/28/2013,2013,12,28,18:57
725305,9843366,SS,1,12/28/2013,2013,12,28,17:17
745757,9839525,TW,2,12/30/2013,2013,12,30,6:24
745692,9837957,TW,5,12/30/2013,2013,12,30,18:29
725201,9843907,SS,2,12/30/2013,2013,12,30,17:08
725263,9842551,SS,1,12/30/2013,2013,12,30,18:09
719535,9840236,HZ,1,1/2/2014,2014,1,2,7:05
718293,9840216,HZ,2,1/2/2014,2014,1,2,7:20
719933,9842728,HZ,2,1/2/2014,2014,1,2,8:34
748684,9836963,TW,1,1/3/2014,2014,1,3,5:56
748669,9837255,TW,1,1/3/2014,2014,1,3,5:58
747246,9835467,TW,1,1/3/2014,2014,1,3,6:37
743702,9839140,TW,1,1/3/2014,2014,1,3,7:36
747797,9836633,TW,4,1/4/2014,2014,1,4,5:49
742618,9839889,TW,1,1/4/2014,2014,1,4,18:27
746223,9836903,TW,2,1/4/2014,2014,1,4,19:09
723441,9844921,SN,3,1/4/2014,2014,1,4,7:05
720760,9847608,SN,1,1/4/2014,2014,1,4,18:17
748406,9837623,TW,1,1/5/2014,2014,1,5,6:46
748295,9837426,TW,5,1/5/2014,2014,1,5,6:47
747797,9836333,TW,1,1/5/2014,2014,1,5,7:10
747582,9835446,TW,1,1/5/2014,2014,1,5,7:15
746012,9835940,TW,2,1/5/2014,2014,1,5,17:46
743521,9838480,TW,2,1/5/2014,2014,1,5,18:13
718341,9839705,HZ,1,1/5/2014,2014,1,5,18:04
741329,9840415,TW,1,1/6/2014,2014,1,6,6:59
748542,9836540,TW,4,1/6/2014,2014,1,6,7:46
744655,9838412,TW,4,1/6/2014,2014,1,6,8:15
742925,9841407,TW,1,1/6/2014,2014,1,6,18:38
743561,9840119,TW,2,1/7/2014,2014,1,7,5:30
741687,9838477,TW,2,1/7/2014,2014,1,7,9:00
747035,9837410,TW,1,1/7/2014,2014,1,7,6:47
745698,9837678,TW,1,1/7/2014,2014,1,7,18:36
746600,9838061,TW,3,1/8/2014,2014,1,8,6:28
746532,9837667,TW,4,1/8/2014,2014,1,8,6:30
743215,9840490,TW,5,1/8/2014,2014,1,8,18:47
743814,9837969,TW,2,1/8/2014,2014,1,8,17:57
747738,9834967,TW,2,1/8/2014,2014,1,8,19:02
750687,9837787,TW,1,1/8/2014,2014,1,8,19:37
751530,9837604,TW,1,1/8/2014,2014,1,8,19:40
746891,9838566,TW,1,1/9/2014,2014,1,9,6:09
749801,9837477,TW,2,1/10/2014,2014,1,10,5:51
748773,9837540,TW,1,1/10/2014,2014,1,10,8:29
746269,9838353,TW,1,1/10/2014,2014,1,10,8:45
746269,9838353,TW,1,1/10/2014,2014,1,10,17:27
747708,9836537,TW,1,1/10/2014,2014,1,10,18:25
720913,9847586,SN,2,1/10/2014,2014,1,10,17:41
721005,9847683,SN,1,1/10/2014,2014,1,10,18:15
723441,9844921,SN,4,1/10/2014,2014,1,10,19:24
725224,9844593,SS,1,1/10/2014,2014,1,10,5:46
748800,9837351,TW,3,1/11/2014,2014,1,11,6:33
748666,9833943,TW,2,1/11/2014,2014,1,11,6:56
750216,9835845,TW,3,1/11/2014,2014,1,11,7:30
730974,9839917,MR,2,1/11/2014,2014,1,11,17:48
733446,9841902,MR,2,1/11/2014,2014,1,11,18:38
748234,9835006,TW,1,1/12/2014,2014,1,12,6:44
746756,9835861,TW,1,1/12/2014,2014,1,12,6:55
724619,9844873,SN,1,1/13/2014,2014,1,13,7:52
751530,9837604,TW,1,1/14/2014,2014,1,14,5:37
746899,9835765,TW,1,1/14/2014,2014,1,14,8:03
746057,9837510,TW,1,1/14/2014,2014,1,14,8:27
745787,9838346,TW,1,1/14/2014,2014,1,14,8:36
728414,9842220,SS,1,1/14/2014,2014,1,14,17:32
749565,9837126,TW,1,1/15/2014,2014,1,15,7:13
743511,9840466,TW,4,1/15/2014,2014,1,15,18:46
745477,9840105,TW,2,1/15/2014,2014,1,15,19:01
747797,9836633,TW,1,1/16/2014,2014,1,16,7:15
720898,9847586,SN,4,1/16/2014,2014,1,16,17:55
723589,9844544,SN,1,1/16/2014,2014,1,16,18:31
749074,9837647,TW,2,1/17/2014,2014,1,17,5:44
742966,9837867,TW,2,1/17/2014,2014,1,17,8:22
749351,9834286,TW,6,1/19/2014,2014,1,19,8:31
725296,9842943,SS,1,1/19/2014,2014,1,19,5:56
732500,9842078,MR,1,1/21/2014,2014,1,21,6:41
723689,9847137,SN,4,1/22/2014,2014,1,22,17:03
728204,9840747,SS,2,1/22/2014,2014,1,22,17:53
743476,9837204,TW,1,1/23/2014,2014,1,23,18:12
746736,9835780,TW,1,1/23/2014,2014,1,23,18:35
748109,9837297,TW,1,1/23/2014,2014,1,23,19:01
747791,9838075,TW,1,1/24/2014,2014,1,24,6:36
748546,9835367,TW,2,1/24/2014,2014,1,24,7:21
747736,9836484,TW,2,1/24/2014,2014,1,24,17:25
746202,9837193,TW,1,1/24/2014,2014,1,24,18:49
720177,9847627,SN,6,1/24/2014,2014,1,24,18:15
751530,9837604,TW,1,1/25/2014,2014,1,25,20:39
727910,9840439,SS,1,1/25/2014,2014,1,25,7:44
726771,9842580,SS,5,1/25/2014,2014,1,25,8:39
727908,9840432,SS,1,2/25/2014,2014,1,25,18:11
751589,9837287,TW,1,1/26/2014,2014,1,26,5:40
750638,9837776,TW,2,1/26/2014,2014,1,26,6:03
747797,9836633,TW,1,1/26/2014,2014,1,26,7:08
748565,9837620,TW,3,1/26/2014,2014,1,26,7:23
751589,9837287,TW,2,1/26/2014,2014,1,26,7:43
751530,9837604,TW,1,1/26/2014,2014,1,26,20:15
721209,9848004,SN,1,1/26/2014,2014,1,26,7:39
724495,9846770,SN,1,1/26/2014,2014,1,26,9:37
744472,9839953,TW,2,1/27/2014,2014,1,27,17:33
726008,9845172,SN,2,1/27/2014,2014,1,27,17:47
717617,9839347,HZ,1,1/27/2014,2014,1,27,7:56
748655,9837694,TW,1,1/28/2014,2014,1,28,5:44
747793,9837705,TW,2,1/28/2014,2014,1,28,18:27
744911,9835021,TW,2,1/29/2014,2014,1,29,18:36
722159,9847636,SN,5,1/29/2014,2014,1,29,17:48
727964,9840487,SS,1,1/30/2014,2014,1,30,7:39
748333,9837198,TW,3,1/31/2014,2014,1,31,7:25
742574,9841855,TW,2,1/31/2014,2014,1,31,17:49
750262,9834226,TW,5,2/1/2014,2014,2,1,7:06
749138,9837259,TW,4,2/2/2014,2014,2,2,9:07
724565,9844984,SN,2,2/2/2014,2014,2,2,8:19
724478,9844920,SN,2,2/2/2014,2014,2,2,20:13
727089,9842371,SS,1,2/2/2014,2014,2,2,7:35
726766,9842584,SS,1,2/2/2014,2014,2,2,7:38
745514,9837707,TW,1,2/3/2014,2014,2,3,7:50
745018,9838398,TW,1,2/3/2014,2014,2,3,18:06
748946,9837517,TW,2,2/3/2014,2014,2,3,18:33
727944,9840450,SS,2,2/4/2014,2014,2,4,7:57
718416,9839082,HZ,1,2/4/2014,2014,2,4,18:33
723441,9844921,SN ,1,2/5/2014,2014,2,5,8:13
744951,9838247,TW,2,2/6/2014,2014,2,6,18:26
751670,9837605,TW,2,2/6/2014,2014,2,6,20:15
717607,9839151,HZ,4,2/6/2014,2014,2,6,7:03
718481,9840881,HZ,2,2/6/2014,2014,2,6,7:36
731979,9841265,MR,3,2/7/2014,2014,2,7,6:39
731310,9841515,MR,2,2/7/2014,2014,2,7,7:51
723441,9844921,SN,1,2/7/2014,2014,2,7,19:46
744871,9838216,TW,1,2/8/2014,2014,2,8,17:56
743750,9839012,TW,1,2/8/2014,2014,2,8,18:06
745911,9837622,TW,1,2/8/2014,2014,2,8,18:48
748018,9837673,TW,1,2/9/2014,2014,2,9,7:39
750393,9837627,TW,1,2/9/2014,2014,2,9,8:09
746829,9836994,TW,1,2/9/2014,2014,2,9,17:34
744365,9835095,TW,3,2/9/2014,2014,2,9,17:54
748468,9838140,TW,1,2/9/2014,2014,2,9,20:03
718412,9839314,HZ,1,2/9/2014,2014,2,9,18:39
748505,9838144,TW,2,2/10/2014,2014,2,10,6:36
742324,9839919,TW,4,2/10/2014,2014,2,10,20:01
727405,9840295,SS,2,2/10/2014,2014,2,10,7:54
719039,9842617,HZ,2,2/11/2014,2014,2,11,6:23
747462,9836318,TW,1,2/12/2014,2014,2,12,7:32
743239,9840616,TW,2,2/12/2014,2014,2,12,18:02
743544,9836590,TW,1,2/13/2014,2014,2,13,8:14
751982,9837697,TW,1,2/13/2014,2014,2,13,17:16
747797,9836633,TW,4,2/13/2014,2014,2,13,18:58
720972,9847696,SN,4,2/13/2014,2014,2,13,8:47
743342,9840646,TW,2,2/14/2014,2014,2,14,17:21
745452,9838664,TW,5,2/14/2014,2014,2,14,19:55
750861,9837804,TW,6,2/15/2014,2014,2,15,5:37
749789,9837530,TW,2,2/15/2014,2014,2,15,6:51
747248,9837085,TW,3,2/15/2014,2014,2,15,7:57
750276,9836510,TW,1,2/15/2014,2014,2,15,18:49
751013,9837786,TW,1,2/15/2014,2014,2,15,20:09
721201,9847571,SN,1,2/15/2014,2014,2,15,8:18
724171,9846929,SN,2,2/15/2014,2014,2,15,8:34
727289,9842016,SS,1,2/15/2014,2014,2,15,18:25
748807,9836032,TW,3,2/16/2014,2014,2,16,6:51
749021,9835668,TW,2,2/16/2014,2014,2,16,18:52
721209,9848004,SN,1,2/16/2014,2014,2,16,18:22
722069,9846946,SN,2,2/16/2014,2014,2,16,18:59
722656,9846214,SN,2,2/16/2014,2014,2,16,19:03
748565,9837620,TW,1,2/17/2014,2014,2,17,6:56
746238,9838064,TW,5,2/17/2014,2014,2,17,7:18
744686,9830482,TW,2,2/17/2014,2014,2,17,18:09
743852,9840260,TW,2,2/17/2014,2014,2,17,18:16
742691,9840702,TW,2,2/17/2014,2014,2,17,18:21
745229,9837857,TW,1,2/17/2014,2014,2,17,18:38
745698,9837678,TW,2,2/17/2014,2014,2,17,18:40
727202,9842261,SS,2,2/17/2014,2014,2,17,7:10
726388,9838733,SS,1,2/17/2014,2014,2,17,8:07
727287,9842108,SS,4,2/17/2014,2014,2,17,8:33
727202,9842261,SS,1,2/17/2014,2014,2,17,8:36
717375,9839121,HZ,3,2/17/2014,2014,2,17,18:19
718077,9837971,HZ,3,2/17/2014,2014,2,17,18:35
748753,9837616,TW,2,2/18/2014,2014,2,18,5:46
745410,9837843,TW,1,2/18/2014,2014,2,18,7:55
747258,9836932,TW,1,2/19/2014,2014,2,19,17:43
744950,9839357,TW,2,2/19/2014,2014,2,19,18:03
743398,9838603,TW,1,2/19/2014,2014,2,19,18:23
743671,9840325,TW,6,2/21/2014,2014,2,21,7:51
726868,9839782,SS,2,2/21/2014,2014,2,21,17:46
727788,9841350,SS,2,2/21/2014,2014,2,21,18:01
747110,9836658,TW,2,2/22/2014,2014,2,22,18:46
747173,9836967,TW,2,2/22/2014,2014,2,22,18:48
747842,9836971,TW,3,2/22/2014,2014,2,22,19:02
720800,9847490,SN,1,2/22/2014,2014,2,22,17:55
717755,9841592,HZ,2,2/22/2014,2014,2,22,18:05
746430,9836807,TW,5,2/23/2014,2014,2,23,8:03
727190,9838811,SS,2,2/23/2014,2014,2,23,7:39
743582,9840381,TW,4,2/24/2014,2014,2,24,7:46
743516,9840214,TW,2,2/24/2014,2014,2,24,18:24
720711,9847624,SN,4,2/24/2014,2014,2,24,8:12
727202,9842261,SS,6,2/24/2014,2014,2,24,17:18
727447,9841906,SS,2,2/24/2014,2014,2,24,17:22
746673,9837962,TW,4,2/25/2014,2014,2,25,7:28
746035,9839346,TW,4,2/25/2014,2014,2,25,7:56
720736,9847609,SN,3,2/25/2014,2014,2,25,8:38
720736,9847609,SN,2,2/25/2014,2014,2,25,8:53
722659,9846790,SN,2,2/25/2014,2014,2,25,6:52
724479,9845899,SN,2,2/25/2014,2014,2,25,17:04
727275,9839694,SS,2,2/25/2014,2014,2,25,17:50
747797,9836633,TW,2,2/26/2014,2014,2,26,6:55
745229,9837857,TW,1,2/26/2014,2014,2,26,7:32
747797,9836633,TW,1,2/26/2014,2014,2,26,8:33
720755,9847607,SN,2,2/26/2014,2014,2,26,18:29
724271,9846885,SN,2,2/26/2014,2014,2,26,18:55
717613,9839341,HZ,2,2/26/2014,2014,2,26,7:26
718416,9839082,HZ,4,2/26/2014,2014,2,26,18:33
732881,9842047,MR,1,2/27/2014,2014,2,27,8:46
720624,9847584,SN,5,2/27/2014,2014,2,27,7:00
721252,9848732,SN,2,2/27/2014,2014,2,27,7:13
727118,9842034,SS,3,2/27/2014,2014,2,27,6:56
727276,9840484,SS,4,2/27/2014,2014,2,27,7:12
726898,9841516,SS,1,2/27/2014,2014,2,27,8:21
718416,9839082,HZ,1,2/27/2014,2014,2,27,18:26
717806,9839517,HZ,1,2/27/2014,2014,2,27,18:04
717338,9841733,HZ,2,2/27/2014,2014,2,27,18:29
743873,9830795,TW,2,2/28/2014,2014,2,28,7:51
743308,9840631,TW,1,2/28/2014,2014,2,28,7:55
734620,9843832,MR,1,2/28/2014,2014,2,28,19:33
720792,9847599,SN,5,2/28/2014,2014,2,28,7:07
726730,9841812,SS,6,2/28/2014,2014,2,28,8:17
750830,9838096,TW,1,3/1/2014,2014,3,1,8:27
724343,9846836,SN,2,3/1/2014,2014,3,1,6:53
718296,9839943,HZ,2,3/1/2014,2014,3,1,17:35
749773,9837505,TW,1,3/3/2014,2014,3,3,5:40
726173,9843975,SS,1,3/3/2014,2014,3,3,17:34
725217,9844446,SS,2,3/3/2014,2014,3,3,17:39
746918,9835687,TW,1,3/4/2014,2014,3,4,7:07
746997,9836480,TW,3,3/4/2014,2014,3,4,7:15
717269,9841706,HZ,2,3/4/2014,2014,3,4,18:07
724753,9846713,SN,2,3/5/2014,2014,3,5,7:13
729994,9840402,MR,3,3/6/2014,2014,3,6,8:27
723441,9844921,SN,4,3/6/2014,2014,3,6,6:25
724626,9846648,SN,2,3/9/2014,2014,3,9,6:34
746689,9836563,TW,4,3/10/2014,2014,3,10,7:11
723441,9844921,SN,1,3/10/2014,2014,3,10,6:34
744885,9838400,TW,1,3/11/2014,2014,3,11,7:16
743146,9835003,TW,1,3/12/2014,2014,3,12,7:43
724629,9845038,SN,1,3/12/2014,2014,3,12,6:32
748222,9836706,TW,2,3/17/2014,2014,3,17,6:28
748662,9836751,TW,3,3/17/2014,2014,3,17,6:59
743072,9830570,TW,3,3/18/2014,2014,3,18,9:42
748032,9833718,TW,1,3/18/2014,2014,3,18,17:49
739000,9840200,FT,1,3/18/2014,2014,3,18,5:43
723441,9844921,SN,2,3/18/2014,2014,3,18,6:12
750806,9837655,TW,2,3/19/2014,2014,3,19,17:23
739194,9840395,FT,1,3/19/2014,2014,3,19,8:09
720746,9847610,SN,2,3/19/2014,2014,3,19,17:50
748222,9836706,TW,2,3/20/2014,2014,3,20,17:41
723441,9844921,SN ,4,3/20/2014,2014,3,20,8:17
730222,9839832,MR,1,3/21/2014,2014,3,21,7:48
743212,9836350,TW,1,3/22/2014,2014,3,22,7:08
718296,9839943,HZ,1,3/23/2014,2014,3,23,18:04
727558,9840214,SS,1,3/24/2014,2014,3,24,8:02
727202,9842261,SS,1,3/24/2014,2014,3,24,8:21
724359,9844879,SN,5,3/27/2014,2014,3,27,8:18
725371,9837816,SS,2,3/27/2014,2014,3,27,7:20
723102,9844843,SN,1,3/28/2014,2014,3,28,18:27
718315,9841370,HZ,1,3/29/2014,2014,3,29,19:42
